CustomerKey,ProductKey,OrderQuantity,OrderDate,PromotionKey,UnitPrice,TaxAmt,Total Sales,SalesTerritoryKey
29045,231,2,4/26/2017 0:00,1,$25.00 ,$4.00 ,$54 ,4
29045,530,2,4/26/2017 0:00,1,$2.50 ,$0.40 ,$5 ,4
29048,214,1,6/23/2017 0:00,1,$34.99 ,$2.80 ,$38 ,4
29048,568,1,6/23/2017 0:00,1,$742.35 ,$59.39 ,$802 ,4
29049,214,1,4/7/2017 0:00,1,$34.99 ,$2.80 ,$38 ,1
29049,234,1,4/7/2017 0:00,1,$49.99 ,$4.00 ,$54 ,1
29049,463,1,4/7/2017 0:00,1,$24.49 ,$1.96 ,$26 ,1
29049,529,1,4/7/2017 0:00,1,$3.99 ,$0.32 ,$4 ,1
29052,222,1,4/3/2017 0:00,1,$34.99 ,$2.80 ,$38 ,4
29052,529,1,4/3/2017 0:00,1,$3.99 ,$0.32 ,$4 ,4
29053,214,2,5/16/2017 0:00,1,$17.50 ,$2.80 ,$38 ,9
29053,529,2,5/16/2017 0:00,1,$2.00 ,$0.32 ,$4 ,9
29054,479,1,6/18/2017 0:00,1,$8.99 ,$0.72 ,$10 ,9
29054,565,1,6/18/2017 0:00,1,$742.35 ,$59.39 ,$802 ,9
29055,225,1,6/2/2017 0:00,1,$8.99 ,$0.72 ,$10 ,9
29055,477,1,6/2/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
29055,479,1,6/2/2017 0:00,1,$8.99 ,$0.72 ,$10 ,9
29055,586,1,6/2/2017 0:00,1,$742.35 ,$59.39 ,$802 ,9
29057,225,1,6/20/2017 0:00,1,$8.99 ,$0.72 ,$10 ,4
29062,586,1,6/19/2017 0:00,1,$742.35 ,$59.39 ,$802 ,9
29063,217,1,6/9/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
29063,463,1,6/9/2017 0:00,1,$24.49 ,$1.96 ,$26 ,9
29063,568,1,6/9/2017 0:00,1,$742.35 ,$59.39 ,$802 ,9
29064,222,1,6/23/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
29064,467,1,6/23/2017 0:00,1,$24.49 ,$1.96 ,$26 ,9
29064,477,1,6/23/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
29064,479,1,6/23/2017 0:00,1,$8.99 ,$0.72 ,$10 ,9
29064,570,1,6/23/2017 0:00,1,$742.35 ,$59.39 ,$802 ,9
29065,217,4,6/15/2017 0:00,1,$8.75 ,$2.80 ,$38 ,9
29065,572,4,6/15/2017 0:00,1,$185.59 ,$59.39 ,$802 ,9
29068,225,1,6/5/2017 0:00,1,$8.99 ,$0.72 ,$10 ,9
29068,568,1,6/5/2017 0:00,1,$742.35 ,$59.39 ,$802 ,9
29069,477,1,6/26/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
29069,479,1,6/26/2017 0:00,1,$8.99 ,$0.72 ,$10 ,9
29069,569,1,6/26/2017 0:00,1,$742.35 ,$59.39 ,$802 ,9
29071,475,4,5/17/2017 0:00,1,$17.50 ,$5.60 ,$76 ,6
29073,214,1,5/1/2017 0:00,1,$34.99 ,$2.80 ,$38 ,1
29073,529,1,5/1/2017 0:00,1,$3.99 ,$0.32 ,$4 ,1
29074,473,1,6/10/2017 0:00,1,$63.50 ,$5.08 ,$69 ,1
29074,529,1,6/10/2017 0:00,1,$3.99 ,$0.32 ,$4 ,1
29075,472,1,4/4/2017 0:00,1,$63.50 ,$5.08 ,$69 ,1
29075,529,1,4/4/2017 0:00,1,$3.99 ,$0.32 ,$4 ,1
29089,480,1,4/9/2017 0:00,1,$2.29 ,$0.18 ,$2 ,4
29089,529,1,4/9/2017 0:00,1,$3.99 ,$0.32 ,$4 ,4
29092,480,4,6/1/2017 0:00,1,$0.57 ,$0.18 ,$2 ,9
29092,529,4,6/1/2017 0:00,1,$1.00 ,$0.32 ,$4 ,9
29102,561,1,4/3/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",9
29103,214,1,4/3/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
29103,576,1,4/3/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",9
29105,480,1,4/16/2017 0:00,1,$2.29 ,$0.18 ,$2 ,4
29105,529,1,4/16/2017 0:00,1,$3.99 ,$0.32 ,$4 ,4
29107,486,1,4/21/2017 0:00,1,$159 ,$12.72 ,$172 ,4
29107,529,1,4/21/2017 0:00,1,$3.99 ,$0.32 ,$4 ,4
29109,480,2,5/2/2017 0:00,1,$1.15 ,$0.18 ,$2 ,4
29109,529,2,5/2/2017 0:00,1,$2.00 ,$0.32 ,$4 ,4
29111,477,1,6/9/2017 0:00,1,$4.99 ,$0.40 ,$5 ,4
29111,479,1,6/9/2017 0:00,1,$8.99 ,$0.72 ,$10 ,4
29111,487,1,6/9/2017 0:00,1,$54.99 ,$4.40 ,$59 ,4
29111,570,1,6/9/2017 0:00,1,$742.35 ,$59.39 ,$802 ,4
29112,480,1,5/12/2017 0:00,1,$2.29 ,$0.18 ,$2 ,4
29112,529,1,5/12/2017 0:00,1,$3.99 ,$0.32 ,$4 ,4
29113,214,2,4/26/2017 0:00,1,$17.50 ,$2.80 ,$38 ,9
29113,530,2,4/26/2017 0:00,1,$2.50 ,$0.40 ,$5 ,9
29113,541,2,4/26/2017 0:00,1,$14.50 ,$2.32 ,$31 ,9
29113,562,2,4/26/2017 0:00,1,"$1,192.04 ",$190.73 ,"$2,575 ",9
29114,576,1,4/15/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",9
29115,225,1,4/15/2017 0:00,1,$8.99 ,$0.72 ,$10 ,9
29115,477,1,4/15/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
29115,479,1,4/15/2017 0:00,1,$8.99 ,$0.72 ,$10 ,9
29115,573,1,4/15/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",9
29116,477,1,4/10/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
29116,478,1,4/10/2017 0:00,1,$9.99 ,$0.80 ,$11 ,9
29116,480,1,4/10/2017 0:00,1,$2.29 ,$0.18 ,$2 ,9
29117,478,1,6/5/2017 0:00,1,$9.99 ,$0.80 ,$11 ,9
29120,222,1,6/10/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
29120,477,1,6/10/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
29120,478,1,6/10/2017 0:00,1,$9.99 ,$0.80 ,$11 ,9
29124,475,1,5/15/2017 0:00,1,$69.99 ,$5.60 ,$76 ,6
29128,541,1,6/3/2017 0:00,1,$28.99 ,$2.32 ,$31 ,4
29128,570,1,6/3/2017 0:00,1,$742.35 ,$59.39 ,$802 ,4
29129,539,1,5/4/2017 0:00,1,$24.99 ,$2.00 ,$27 ,4
29138,489,1,6/18/2017 0:00,1,$53.99 ,$4.32 ,$58 ,4
29138,585,1,6/18/2017 0:00,1,$742.35 ,$59.39 ,$802 ,4
29153,529,1,5/15/2017 0:00,1,$3.99 ,$0.32 ,$4 ,4
29162,228,1,5/21/2017 0:00,1,$49.99 ,$4.00 ,$54 ,1
29162,529,1,5/21/2017 0:00,1,$3.99 ,$0.32 ,$4 ,1
29164,472,1,6/11/2017 0:00,1,$63.50 ,$5.08 ,$69 ,1
29164,529,1,6/11/2017 0:00,1,$3.99 ,$0.32 ,$4 ,1
29166,477,1,6/3/2017 0:00,1,$4.99 ,$0.40 ,$5 ,4
29166,479,1,6/3/2017 0:00,1,$8.99 ,$0.72 ,$10 ,4
29166,571,1,6/3/2017 0:00,1,$742.35 ,$59.39 ,$802 ,4
29173,480,1,4/29/2017 0:00,1,$2.29 ,$0.18 ,$2 ,1
29173,539,1,4/29/2017 0:00,1,$24.99 ,$2.00 ,$27 ,1
29176,480,4,4/20/2017 0:00,1,$0.57 ,$0.18 ,$2 ,6
29176,484,4,4/20/2017 0:00,1,$1.99 ,$0.64 ,$9 ,6
29176,528,4,4/20/2017 0:00,1,$1.25 ,$0.40 ,$5 ,6
29177,529,1,4/30/2017 0:00,1,$3.99 ,$0.32 ,$4 ,4
29177,539,1,4/30/2017 0:00,1,$24.99 ,$2.00 ,$27 ,4
29178,477,2,4/26/2017 0:00,1,$2.50 ,$0.40 ,$5 ,9
29178,479,2,4/26/2017 0:00,1,$4.50 ,$0.72 ,$10 ,9
29178,489,2,4/26/2017 0:00,1,$27.00 ,$4.32 ,$58 ,9
29178,573,2,4/26/2017 0:00,1,"$1,192.04 ",$190.73 ,"$2,575 ",9
29179,225,1,4/1/2017 0:00,1,$8.99 ,$0.72 ,$10 ,9
29179,563,1,4/1/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",9
29180,477,1,4/30/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
29180,479,1,4/30/2017 0:00,1,$8.99 ,$0.72 ,$10 ,9
29180,490,1,4/30/2017 0:00,1,$53.99 ,$4.32 ,$58 ,9
29180,562,1,4/30/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",9
29183,482,1,4/15/2017 0:00,1,$8.99 ,$0.72 ,$10 ,9
29183,574,1,4/15/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",9
29184,480,1,4/24/2017 0:00,1,$2.29 ,$0.18 ,$2 ,9
29184,530,1,4/24/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
29184,541,1,4/24/2017 0:00,1,$28.99 ,$2.32 ,$31 ,9
29184,561,1,4/24/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",9
29190,225,2,4/19/2017 0:00,1,$4.50 ,$0.72 ,$10 ,9
29190,488,2,4/19/2017 0:00,1,$27.00 ,$4.32 ,$58 ,9
29190,574,2,4/19/2017 0:00,1,"$1,192.04 ",$190.73 ,"$2,575 ",9
29191,225,1,4/18/2017 0:00,1,$8.99 ,$0.72 ,$10 ,9
29191,574,1,4/18/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",9
29192,214,1,4/25/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
29192,575,1,4/25/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",9
29194,222,1,4/17/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
29194,564,1,4/17/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",9
29195,217,1,4/8/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
29195,573,1,4/8/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",9
29196,490,1,4/11/2017 0:00,1,$53.99 ,$4.32 ,$58 ,9
29196,573,1,4/11/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",9
29206,483,4,4/20/2017 0:00,1,$30 ,$9.60 ,$130 ,4
29206,529,4,4/20/2017 0:00,1,$1.00 ,$0.32 ,$4 ,4
29206,539,4,4/20/2017 0:00,1,$6.25 ,$2.00 ,$27 ,4
29217,222,1,4/22/2017 0:00,1,$34.99 ,$2.80 ,$38 ,1
29217,529,1,4/22/2017 0:00,1,$3.99 ,$0.32 ,$4 ,1
29217,539,1,4/22/2017 0:00,1,$24.99 ,$2.00 ,$27 ,1
29232,465,1,4/3/2017 0:00,1,$24.49 ,$1.96 ,$26 ,1
29232,483,1,4/3/2017 0:00,1,$120 ,$9.60 ,$130 ,1
29232,529,1,4/3/2017 0:00,1,$3.99 ,$0.32 ,$4 ,1
29232,539,1,4/3/2017 0:00,1,$24.99 ,$2.00 ,$27 ,1
29250,481,4,4/27/2017 0:00,1,$2.25 ,$0.72 ,$10 ,1
29250,529,4,4/27/2017 0:00,1,$1.00 ,$0.32 ,$4 ,1
29250,539,4,4/27/2017 0:00,1,$6.25 ,$2.00 ,$27 ,1
29251,225,2,4/5/2017 0:00,1,$4.50 ,$0.72 ,$10 ,4
29251,529,2,4/5/2017 0:00,1,$2.00 ,$0.32 ,$4 ,4
29253,217,1,6/18/2017 0:00,1,$34.99 ,$2.80 ,$38 ,4
29253,463,1,6/18/2017 0:00,1,$24.49 ,$1.96 ,$26 ,4
29253,529,1,6/18/2017 0:00,1,$3.99 ,$0.32 ,$4 ,4
29266,217,1,4/7/2017 0:00,1,$34.99 ,$2.80 ,$38 ,6
29266,477,1,4/7/2017 0:00,1,$4.99 ,$0.40 ,$5 ,6
29271,222,1,5/12/2017 0:00,1,$34.99 ,$2.80 ,$38 ,1
29271,529,1,5/12/2017 0:00,1,$3.99 ,$0.32 ,$4 ,1
29283,490,1,6/3/2017 0:00,1,$53.99 ,$4.32 ,$58 ,4
29289,222,2,4/5/2017 0:00,1,$17.50 ,$2.80 ,$38 ,9
29289,477,2,4/5/2017 0:00,1,$2.50 ,$0.40 ,$5 ,9
29289,479,2,4/5/2017 0:00,1,$4.50 ,$0.72 ,$10 ,9
29289,573,2,4/5/2017 0:00,1,"$1,192.04 ",$190.73 ,"$2,575 ",9
29292,225,1,4/9/2017 0:00,1,$8.99 ,$0.72 ,$10 ,9
29292,561,1,4/9/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",9
29293,561,1,4/16/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",9
29295,574,1,4/30/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",9
29300,217,1,5/28/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
29300,561,1,5/28/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",9
29301,477,4,4/27/2017 0:00,1,$1.25 ,$0.40 ,$5 ,9
29301,478,4,4/27/2017 0:00,1,$2.50 ,$0.80 ,$11 ,9
29301,483,4,4/27/2017 0:00,1,$30 ,$9.60 ,$130 ,9
29302,477,1,5/7/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
29302,478,1,5/7/2017 0:00,1,$9.99 ,$0.80 ,$11 ,9
29302,484,1,5/7/2017 0:00,1,$7.95 ,$0.64 ,$9 ,9
29303,214,4,5/24/2017 0:00,1,$8.75 ,$2.80 ,$38 ,9
29303,562,4,5/24/2017 0:00,1,$596.02 ,$190.73 ,"$2,575 ",9
29304,225,1,4/4/2017 0:00,1,$8.99 ,$0.72 ,$10 ,9
29304,477,1,4/4/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
29304,478,1,4/4/2017 0:00,1,$9.99 ,$0.80 ,$11 ,9
29306,564,4,5/17/2017 0:00,1,$596.02 ,$190.73 ,"$2,575 ",9
29308,488,1,5/8/2017 0:00,1,$53.99 ,$4.32 ,$58 ,9
29308,561,1,5/8/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",9
29309,217,1,5/22/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
29309,576,1,5/22/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",9
29310,217,1,5/18/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
29310,564,1,5/18/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",9
29312,477,2,5/16/2017 0:00,1,$2.50 ,$0.40 ,$5 ,9
29312,478,2,5/16/2017 0:00,1,$5.00 ,$0.80 ,$11 ,9
29312,487,2,5/16/2017 0:00,1,$27.50 ,$4.40 ,$59 ,9
29315,214,1,5/11/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
29315,477,1,5/11/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
29315,478,1,5/11/2017 0:00,1,$9.99 ,$0.80 ,$11 ,9
29315,490,1,5/11/2017 0:00,1,$53.99 ,$4.32 ,$58 ,9
29316,214,1,5/14/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
29316,477,1,5/14/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
29316,479,1,5/14/2017 0:00,1,$8.99 ,$0.72 ,$10 ,9
29316,576,1,5/14/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",9
29317,489,1,5/26/2017 0:00,1,$53.99 ,$4.32 ,$58 ,9
29317,562,1,5/26/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",9
29318,562,4,5/10/2017 0:00,1,$596.02 ,$190.73 ,"$2,575 ",9
29319,225,4,5/3/2017 0:00,1,$2.25 ,$0.72 ,$10 ,9
29319,488,4,5/3/2017 0:00,1,$13.50 ,$4.32 ,$58 ,9
29319,563,4,5/3/2017 0:00,1,$596.02 ,$190.73 ,"$2,575 ",9
29321,222,1,5/26/2017 0:00,1,$34.99 ,$2.80 ,$38 ,9
29321,477,1,5/26/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
29321,478,1,5/26/2017 0:00,1,$9.99 ,$0.80 ,$11 ,9
29324,222,2,4/5/2017 0:00,1,$17.50 ,$2.80 ,$38 ,1
29324,529,2,4/5/2017 0:00,1,$2.00 ,$0.32 ,$4 ,1
29337,237,2,5/16/2017 0:00,1,$25.00 ,$4.00 ,$54 ,9
29372,528,1,6/24/2017 0:00,1,$4.99 ,$0.40 ,$5 ,7
29372,537,1,6/24/2017 0:00,1,$35 ,$2.80 ,$38 ,7
29373,486,1,5/11/2017 0:00,1,$159 ,$12.72 ,$172 ,10
29373,529,1,5/11/2017 0:00,1,$3.99 ,$0.32 ,$4 ,10
29373,538,1,5/11/2017 0:00,1,$21.49 ,$1.72 ,$23 ,10
29379,480,4,4/27/2017 0:00,1,$0.57 ,$0.18 ,$2 ,7
29379,538,4,4/27/2017 0:00,1,$5.37 ,$1.72 ,$23 ,7
29382,573,4,6/1/2017 0:00,1,$596.02 ,$190.73 ,"$2,575 ",10
29384,480,1,6/16/2017 0:00,1,$2.29 ,$0.18 ,$2 ,10
29384,538,1,6/16/2017 0:00,1,$21.49 ,$1.72 ,$23 ,10
29387,538,2,6/14/2017 0:00,1,$10.75 ,$1.72 ,$23 ,7
29396,480,1,5/7/2017 0:00,1,$2.29 ,$0.18 ,$2 ,8
29396,530,1,5/7/2017 0:00,1,$4.99 ,$0.40 ,$5 ,8
29396,541,1,5/7/2017 0:00,1,$28.99 ,$2.32 ,$31 ,8
29403,225,2,4/5/2017 0:00,1,$4.50 ,$0.72 ,$10 ,8
29403,477,2,4/5/2017 0:00,1,$2.50 ,$0.40 ,$5 ,8
29403,479,2,4/5/2017 0:00,1,$4.50 ,$0.72 ,$10 ,8
29403,488,2,4/5/2017 0:00,1,$27.00 ,$4.32 ,$58 ,8
29403,604,2,4/5/2017 0:00,1,$270.00 ,$43.20 ,$583 ,8
29407,477,4,6/29/2017 0:00,1,$1.25 ,$0.40 ,$5 ,10
29407,479,4,6/29/2017 0:00,1,$2.25 ,$0.72 ,$10 ,10
29407,488,4,6/29/2017 0:00,1,$13.50 ,$4.32 ,$58 ,10
29407,563,4,6/29/2017 0:00,1,$596.02 ,$190.73 ,"$2,575 ",10
29409,480,1,4/14/2017 0:00,1,$2.29 ,$0.18 ,$2 ,8
29409,530,1,4/14/2017 0:00,1,$4.99 ,$0.40 ,$5 ,8
29409,541,1,4/14/2017 0:00,1,$28.99 ,$2.32 ,$31 ,8
29424,530,1,6/26/2017 0:00,1,$4.99 ,$0.40 ,$5 ,8
29424,541,1,6/26/2017 0:00,1,$28.99 ,$2.32 ,$31 ,8
29427,538,1,5/18/2017 0:00,1,$21.49 ,$1.72 ,$23 ,7
29432,465,1,4/9/2017 0:00,1,$24.49 ,$1.96 ,$26 ,10
29432,477,1,4/9/2017 0:00,1,$4.99 ,$0.40 ,$5 ,10
29432,479,1,4/9/2017 0:00,1,$8.99 ,$0.72 ,$10 ,10
29432,489,1,4/9/2017 0:00,1,$53.99 ,$4.32 ,$58 ,10
29432,577,1,4/9/2017 0:00,1,"$1,214.85 ",$97.19 ,"$1,312 ",10
29433,237,1,4/7/2017 0:00,1,$49.99 ,$4.00 ,$54 ,10
29433,463,1,4/7/2017 0:00,1,$24.49 ,$1.96 ,$26 ,10
29433,579,1,4/7/2017 0:00,1,"$1,214.85 ",$97.19 ,"$1,312 ",10
29434,217,2,4/5/2017 0:00,1,$17.50 ,$2.80 ,$38 ,8
29434,225,2,4/5/2017 0:00,1,$4.50 ,$0.72 ,$10 ,8
29434,530,2,4/5/2017 0:00,1,$2.50 ,$0.40 ,$5 ,8
29434,541,2,4/5/2017 0:00,1,$14.50 ,$2.32 ,$31 ,8
29435,222,1,4/24/2017 0:00,1,$34.99 ,$2.80 ,$38 ,8
29435,530,1,4/24/2017 0:00,1,$4.99 ,$0.40 ,$5 ,8
29435,541,1,4/24/2017 0:00,1,$28.99 ,$2.32 ,$31 ,8
29436,541,1,5/1/2017 0:00,1,$28.99 ,$2.32 ,$31 ,8
29438,530,1,5/12/2017 0:00,1,$4.99 ,$0.40 ,$5 ,8
29438,541,1,5/12/2017 0:00,1,$28.99 ,$2.32 ,$31 ,8
29442,530,1,4/21/2017 0:00,1,$4.99 ,$0.40 ,$5 ,8
29442,541,1,4/21/2017 0:00,1,$28.99 ,$2.32 ,$31 ,8
29443,472,2,6/28/2017 0:00,1,$31.75 ,$5.08 ,$69 ,10
29443,529,2,6/28/2017 0:00,1,$2.00 ,$0.32 ,$4 ,10
29443,538,2,6/28/2017 0:00,1,$10.75 ,$1.72 ,$23 ,10
29468,214,1,6/6/2017 0:00,1,$34.99 ,$2.80 ,$38 ,10
29468,225,1,6/6/2017 0:00,1,$8.99 ,$0.72 ,$10 ,10
29468,575,1,6/6/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",10
29469,482,1,6/18/2017 0:00,1,$8.99 ,$0.72 ,$10 ,10
29469,575,1,6/18/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",10
29473,214,1,6/5/2017 0:00,1,$34.99 ,$2.80 ,$38 ,10
29473,574,1,6/5/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",10
29477,222,1,6/20/2017 0:00,1,$34.99 ,$2.80 ,$38 ,10
29477,225,1,6/20/2017 0:00,1,$8.99 ,$0.72 ,$10 ,10
29477,575,1,6/20/2017 0:00,1,"$2,384.07 ",$190.73 ,"$2,575 ",10
29478,477,2,6/28/2017 0:00,1,$2.50 ,$0.40 ,$5 ,10
29478,479,2,6/28/2017 0:00,1,$4.50 ,$0.72 ,$10 ,10
29478,575,2,6/28/2017 0:00,1,"$1,192.04 ",$190.73 ,"$2,575 ",10
11019,480,1,7/24/2017 0:00,1,$2.29 ,$0.18 ,$2 ,6
11019,480,4,8/23/2017 0:00,1,$0.57 ,$0.18 ,$2 ,6
11019,480,4,9/22/2017 0:00,1,$0.57 ,$0.18 ,$2 ,6
11019,535,1,9/11/2017 0:00,1,$24.99 ,$2.00 ,$27 ,6
11019,537,1,7/24/2017 0:00,1,$35 ,$2.80 ,$38 ,6
11019,538,4,9/22/2017 0:00,1,$5.37 ,$1.72 ,$23 ,6
11024,480,1,7/27/2017 0:00,1,$2.29 ,$0.18 ,$2 ,4
11024,484,1,7/27/2017 0:00,1,$7.95 ,$0.64 ,$9 ,4
11024,529,1,7/27/2017 0:00,1,$3.99 ,$0.32 ,$4 ,4
11030,355,2,7/25/2017 0:00,1,"$1,160.00 ",$185.60 ,"$2,506 ",9
11031,357,1,7/16/2017 0:00,1,"$2,319.99 ",$185.60 ,"$2,506 ",9
11031,480,1,7/16/2017 0:00,1,$2.29 ,$0.18 ,$2 ,9
11032,355,1,8/12/2017 0:00,1,"$2,319.99 ",$185.60 ,"$2,506 ",9
11032,477,1,8/12/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
11032,478,1,8/12/2017 0:00,1,$9.99 ,$0.80 ,$11 ,9
11032,480,1,8/12/2017 0:00,1,$2.29 ,$0.18 ,$2 ,9
11032,485,1,8/12/2017 0:00,1,$21.98 ,$1.76 ,$24 ,9
11032,528,1,8/12/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
11032,537,1,8/12/2017 0:00,1,$35 ,$2.80 ,$38 ,9
11033,222,4,8/2/2017 0:00,1,$8.75 ,$2.80 ,$38 ,9
11033,357,4,8/2/2017 0:00,1,$580.00 ,$185.60 ,"$2,506 ",9
11034,361,1,8/7/2017 0:00,1,"$2,294.99 ",$183.60 ,"$2,479 ",9
11035,353,1,9/13/2017 0:00,1,"$2,319.99 ",$185.60 ,"$2,506 ",9
11038,355,1,9/4/2017 0:00,1,"$2,319.99 ",$185.60 ,"$2,506 ",9
11039,225,1,9/23/2017 0:00,1,$8.99 ,$0.72 ,$10 ,9
11039,355,1,9/23/2017 0:00,1,"$2,319.99 ",$185.60 ,"$2,506 ",9
11039,480,1,9/23/2017 0:00,1,$2.29 ,$0.18 ,$2 ,9
11039,483,1,9/23/2017 0:00,1,$120 ,$9.60 ,$130 ,9
11043,537,1,8/19/2017 0:00,1,$35 ,$2.80 ,$38 ,4
11066,222,4,9/22/2017 0:00,1,$8.75 ,$2.80 ,$38 ,1
11066,529,4,9/22/2017 0:00,1,$1.00 ,$0.32 ,$4 ,1
11067,480,1,8/19/2017 0:00,1,$2.29 ,$0.18 ,$2 ,1
11067,529,1,8/19/2017 0:00,1,$3.99 ,$0.32 ,$4 ,1
11068,477,1,7/21/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
11068,478,1,7/21/2017 0:00,1,$9.99 ,$0.80 ,$11 ,9
11073,225,2,8/22/2017 0:00,1,$4.50 ,$0.72 ,$10 ,9
11073,477,2,8/22/2017 0:00,1,$2.50 ,$0.40 ,$5 ,9
11073,479,2,8/22/2017 0:00,1,$4.50 ,$0.72 ,$10 ,9
11078,480,1,7/17/2017 0:00,1,$2.29 ,$0.18 ,$2 ,6
11078,480,1,7/20/2017 0:00,1,$2.29 ,$0.18 ,$2 ,6
11078,486,1,7/17/2017 0:00,1,$159 ,$12.72 ,$172 ,6
11078,490,2,7/4/2017 0:00,1,$27.00 ,$4.32 ,$58 ,6
11078,530,1,7/20/2017 0:00,1,$4.99 ,$0.40 ,$5 ,6
11079,225,1,9/3/2017 0:00,1,$8.99 ,$0.72 ,$10 ,9
11079,477,1,9/3/2017 0:00,1,$4.99 ,$0.40 ,$5 ,9
11079,479,1,9/3/2017 0:00,1,$8.99 ,$0.72 ,$10 ,9
11086,234,1,7/3/2017 0:00,1,$49.99 ,$4.00 ,$54 ,4
11086,529,1,7/3/2017 0:00,1,$3.99 ,$0.32 ,$4 ,4
11087,480,1,8/10/2017 0:00,1,$2.29 ,$0.18 ,$2 ,4
11087,537,1,8/10/2017 0:00,1,$35 ,$2.80 ,$38 ,4
11091,214,2,9/14/2017 0:00,1,$17.50 ,$2.80 ,$38 ,6
11091,217,1,8/4/2017 0:00,1,$34.99 ,$2.80 ,$38 ,6
11091,225,1,7/23/2017 0:00,1,$8.99 ,$0.72 ,$10 ,6
11091,228,1,8/4/2017 0:00,1,$49.99 ,$4.00 ,$54 ,6
11091,480,1,8/19/2017 0:00,1,$2.29 ,$0.18 ,$2 ,6
11091,488,1,7/23/2017 0:00,1,$53.99 ,$4.32 ,$58 ,6
11091,528,1,7/2/2017 0:00,1,$4.99 ,$0.40 ,$5 ,6
11091,528,1,8/4/2017 0:00,1,$4.99 ,$0.40 ,$5 ,6
11091,529,1,7/23/2017 0:00,1,$3.99 ,$0.32 ,$4 ,6
11091,529,1,8/6/2017 0:00,1,$3.99 ,$0.32 ,$4 ,6
11091,529,1,8/19/2017 0:00,1,$3.99 ,$0.32 ,$4 ,6
11091,535,1,8/4/2017 0:00,1,$24.99 ,$2.00 ,$27 ,6
11091,536,1,7/2/2017 0:00,1,$29.99 ,$2.40 ,$32 ,6
11091,538,1,8/6/2017 0:00,1,$21.49 ,$1.72 ,$23 ,6
11091,539,1,8/19/2017 0:00,1,$24.99 ,$2.00 ,$27 ,6
11091,540,1,7/23/2017 0:00,1,$32.60 ,$2.61 ,$35 ,6
11094,483,2,8/22/2017 0:00,1,$60 ,$9.60 ,$130 ,9
11094,484,2,8/22/2017 0:00,1,$3.98 ,$0.64 ,$9 ,9
